"","N1","N2","O1","O2","P1","P2","Q1","Q2","R1","W1","W2","W3","W4"
"CAGL0G06996g",2,5,2,2,6,2,3,0,1,0,1,4,3
"CAGL0G02013g",545,383,604,533,537,593,444,293,424,231,274,299,269
"CAGL0G06270g",1840,1733,1905,1269,1787,1497,1947,923,1644,615,680,842,733
"CAGL0G02761g",1321,837,1795,1266,1382,1217,1202,855,1247,614,799,116,116
"CAGL0G03773g",2341,2162,1703,1246,2430,2689,1769,1103,1374,640,698,6990,7346
"CAGL0G03817r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0G01782g",1800,1096,2476,2001,1678,1889,1789,1331,1926,952,984,362,309
"CAGL0G03861g",313,260,389,268,377,391,321,228,211,177,194,233,241
"CAGL0G06732g",3745,3618,4145,2979,3521,3902,4439,2992,3611,1784,1852,6715,5712
"CAGL0G01540g",6384,6467,997,519,4136,3256,6822,2413,4723,638,584,3843,4416
"CAGL0G03091g",10109,7807,13557,8097,11247,8916,10443,5454,12565,3468,3657,738,652
"CAGL0G07601g",2247,2511,1613,1109,2236,2006,2115,1005,962,525,647,4219,4202
"CAGL0G06160g",4,4,6,3,5,4,1,3,5,2,0,3,5
"CAGL0G02409g",2293,1550,3651,3072,2591,2594,2226,1940,3031,1186,1362,92,91
"CAGL0G04191g",335,275,372,304,359,348,276,255,275,268,272,258,220
"CAGL0B01419g",1557,1609,1496,1253,1110,1555,1509,1056,1087,1338,1524,3452,3681
"CAGL0B02838g",2418,1646,2026,1504,1471,1682,1806,1687,1061,617,768,468,491
"CAGL0B02079g",1,3,2,1,2,3,3,1,0,0,5,7,3
"CAGL0B04169g",2523,1398,4041,2571,2988,2252,2127,1739,2747,1082,1198,86,76
"CAGL0B02145g",1193,1165,1272,1114,1163,1203,1327,843,1451,537,615,285,255
"CAGL0B04235g",41,25,46,36,37,41,29,23,39,20,32,27,27
"CAGL0B04433g",2309,1060,2100,1379,3141,2480,1160,916,1290,1148,1313,160,152
"CAGL0B03663g",225,307,1083,842,420,476,436,279,899,126,163,146,117
"CAGL0B01375g",4833,3890,5374,3529,4913,4429,4611,3076,4722,2008,2180,2217,2022
"CAGL0B04389g",1274,1054,1519,860,1319,1152,1222,724,1249,416,437,529,445
"CAGL0B01529g",362,369,353,254,291,334,383,259,159,187,222,605,596
"CAGL0B01203g",20597,14950,28121,20778,21343,22609,21356,14707,25797,11723,13450,419,513
"CAGL0B01463g",872,636,1212,956,949,970,890,724,891,583,677,231,253
"CAGL0B01100g",1074,1116,571,626,1036,1485,777,584,334,333,372,2817,2863
"CAGL0B03861g",217,168,276,202,226,218,179,149,198,119,136,52,57
"CAGL0B04301g",1130,732,1154,949,1121,1232,981,852,708,493,538,576,438
"CAGL0B03509g",3981,3830,3239,2424,5833,5909,2787,1470,2739,1683,1892,5881,6245
"CAGL0B05093g",0,0,3,0,132,334,2,0,14,6,2,8,3
"CAGL0B02255g",717,604,866,520,776,629,840,461,588,401,423,497,601
"CAGL0B03597g",1040,1119,975,887,958,1123,984,701,764,556,669,1206,1060
"CAGL0D05852g",770,650,879,533,767,654,792,443,684,283,315,873,736
"CAGL0D05676g",998,830,1101,805,1035,1027,1013,697,851,485,531,527,442
"CAGL0D01716g",3218,2603,3464,2587,3489,3215,3390,1919,3306,1592,1766,917,780
"CAGL0D04774g",1612,1162,1846,1030,1579,1270,1287,768,1286,631,699,752,743
"CAGL0D05962g",661,536,876,699,842,993,735,478,543,676,726,870,887
"CAGL0D06424g",12747,12307,18235,11743,12473,12554,13291,8926,11557,5127,5694,10897,10309
"CAGL0D05984r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0D03520g",1840,1831,1704,1132,2073,2304,1707,1210,1188,768,798,2201,2126
"CAGL0D00462g",1654,1655,1685,1688,2291,2421,1790,1376,1535,520,624,3726,3488
"CAGL0D03916g",431,330,552,448,493,534,490,327,422,288,291,223,217
"CAGL0D05896g",3757,3614,4379,3154,3835,3967,4095,2781,3393,1665,1806,2952,2699
"CAGL0D04642g",677,617,672,519,649,604,640,393,709,427,417,340,257
"CAGL0D03190g",3168,2406,4190,3200,3368,3404,3314,2318,3400,2112,2511,712,731
"CAGL0D05148g",328,327,521,460,459,575,281,222,371,347,413,369,379
"CAGL0D02552g",144,140,121,114,136,131,151,71,98,93,97,232,238
"CAGL0D01562g",591,405,871,604,811,698,498,350,758,413,432,146,155
"CAGL0D05522g",489,488,462,324,544,326,577,228,441,196,208,304,324
"CAGL0D00990g",151,184,102,56,161,213,137,71,50,76,65,1461,1167
"CAGL0D02508g",731,683,707,505,689,567,758,357,525,295,346,530,512
"CAGL0D03212g",1126,859,1316,1056,1097,1194,1032,842,1070,654,724,826,788
"CAGL0D00528g",36158,37147,57430,31188,35773,29005,42483,16644,53705,19633,21822,3745,3882
"CAGL0L12650g",638,590,748,539,701,716,679,456,534,333,393,855,797
"CAGL0L02167g",263,232,143,119,155,153,162,155,99,74,67,858,991
"CAGL0L02277g",1634,1409,1864,1284,1696,1482,1681,963,1695,817,876,753,695
"CAGL0L09691g",853,801,1264,903,872,867,904,424,674,456,504,1625,1706
"CAGL0L12782g",521,319,555,590,533,644,313,353,485,416,651,193,211
"CAGL0L08734g",429,338,587,397,461,536,433,337,387,277,282,361,355
"CAGL0L01133r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L12958g",502,482,575,423,572,485,556,315,488,231,237,280,274
"CAGL0M11198g",596,474,771,469,648,584,616,395,630,279,297,106,101
"CAGL0M04301g",196,118,240,186,198,194,189,149,230,86,88,23,34
"CAGL0M03267g",196,190,216,171,222,213,231,130,213,97,99,35,41
"CAGL0M12749g",219,205,203,117,211,174,146,122,145,83,86,318,290
"CAGL0M05753g",868,657,1066,586,985,851,852,548,675,396,391,260,246
"CAGL0M02123g",1170,1230,1495,1418,1883,2050,1220,1000,1543,793,882,2334,2134
"CAGL0M03773g",3788,2966,3781,3525,4377,5178,3059,2949,2322,2047,2492,1456,1185
"CAGL0M10505g",554,515,503,402,539,507,612,379,434,230,271,315,308
"CAGL0M04741g",523,489,565,397,541,476,592,361,478,277,266,509,488
"CAGL0M03663g",241,219,253,166,302,237,239,143,175,107,100,229,229
"CAGL0M11066g",380,333,508,385,549,503,408,279,668,286,321,257,204
"CAGL0M04829g",7135,3276,10317,5648,8125,5684,5144,3695,7134,2932,3101,425,351
"CAGL0M08294g",772,637,964,672,868,725,872,520,719,239,255,301,238
"CAGL0M05929g",1202,1068,1267,924,1279,1411,1383,900,916,666,770,1293,1309
"CAGL0M01848g",501,413,403,341,563,600,425,236,255,186,185,534,518
"CAGL0M09801g",1019,629,1704,1322,1359,1356,937,903,1182,839,982,109,100
"CAGL0M08976g",640,472,792,598,685,654,737,496,626,349,431,490,457
"CAGL0M00418g",382,328,397,211,405,338,355,205,281,138,152,329,317
"CAGL0M00374g",1487,1286,1241,806,1175,1247,1406,740,1007,404,452,1489,1183
"CAGL0M13871g",4880,3553,6542,4213,5223,4560,4560,2989,5172,2199,2279,668,564
"CAGL0M13409g",1103,1009,1261,768,1215,951,1373,685,1111,349,400,626,564
"CAGL0M07788r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0M10769g",1624,1585,1911,1179,1659,1392,1667,970,1484,524,674,905,751
"CAGL0M03949g",525,326,602,628,642,878,481,682,434,413,468,213,163
"CAGL0M08360g",1085,1220,928,671,1045,1012,1162,631,913,442,413,1403,1283
"CAGL0M12474g",186,260,59,58,174,156,138,56,50,40,53,580,603
"CAGL0M01298g",1055,814,1210,763,955,869,1026,632,914,494,488,533,502
"CAGL0M09020g",13,17,4,11,24,64,10,6,3,6,5,287,264
"CAGL0M00836g",1049,990,1140,706,1065,885,1193,646,1062,447,478,483,380
"CAGL0M03305g",15,2,2,4,5,8,10,8,7,2,2,58,54
"CAGL0M13035g",10853,8389,14117,12101,11746,14045,11781,10168,11529,7967,8912,5099,4827
"CAGL0M06523g",33285,24460,44308,35070,34570,37912,32896,23358,41738,15079,19126,495,518
"CAGL0M04587g",375,245,601,494,425,457,370,301,394,337,398,51,66
"CAGL0M03575g",1063,944,1184,945,1016,1155,1214,778,1024,682,775,496,419
"CAGL0M08822g",1655,1980,955,486,1307,1000,1679,888,1676,406,362,2846,2811
"CAGL0M10637g",595,572,783,499,593,643,692,443,446,404,447,480,476
"CAGL0M02013g",106,116,94,79,99,123,95,63,61,79,64,257,270
"CAGL0M09449g",1800,1892,1539,1079,1518,1551,1880,1144,1191,476,511,2267,1893
"CAGL0M11176g",517,408,641,499,474,475,523,337,472,267,271,173,127
"CAGL0M08646g",774,668,776,542,768,705,729,493,595,382,439,439,464
"CAGL0M12573g",478,393,593,442,426,514,463,354,413,376,484,413,451
"CAGL0M02145g",501,326,733,489,620,496,441,263,541,392,414,235,218
"CAGL0M12815g",3,7,4,8,5,2,5,3,3,4,1,14,15
"CAGL0M01386g",1788,1372,2169,1395,1895,1734,1649,1020,1654,679,753,990,872
"CAGL0M12408g",20975,15561,27569,20411,21681,22933,21209,14697,26542,13524,15260,332,357
"CAGL0M13739g",1554,1268,1911,1270,1631,1433,1465,963,1331,662,653,640,499
"CAGL0M13189g",717,888,233,216,2017,1982,592,209,221,67,81,2556,2321
"CAGL0M10395g",100,77,81,63,93,69,75,60,46,33,51,142,164
"CAGL0L05522g",2445,2460,2802,2144,2581,2837,2932,1813,2338,1556,1680,4707,4443
"CAGL0L01837g",775,833,621,530,643,706,860,481,591,374,445,900,897
"CAGL0L12364g",4576,3941,6020,4584,4695,4598,4885,3310,4826,2061,2490,1282,1283
"CAGL0L11484g",9057,6920,12788,10896,10167,11562,10765,9398,12641,6073,6967,1528,1526
"CAGL0L06226g",897,736,1413,952,915,947,964,635,1104,582,576,233,209
"CAGL0L10362g",945,559,968,877,1139,1205,601,505,448,522,700,994,998
"CAGL0L01529g",292,219,210,159,246,268,208,194,161,143,163,342,320
"CAGL0L09086g",202,228,164,152,142,192,226,90,111,143,132,614,551
"CAGL0L05698g",786,577,1111,707,1041,987,902,559,617,542,524,651,601
"CAGL0L07700g",330,198,367,248,426,342,210,215,228,179,211,253,260
"CAGL0L04334g",1483,1174,2158,1672,1743,2285,1774,1571,1312,1184,1217,1427,1340
"CAGL0L10043g",1184,957,1148,984,1112,1245,1069,751,755,501,630,1749,1543
"CAGL0L05434g",4043,1978,921,803,3114,2963,1274,729,257,485,600,2860,2584
"CAGL0L08008g",826,380,994,318,742,304,599,250,542,65,72,117,86
"CAGL0L01221g",1415,1208,1743,1280,1498,1496,1439,1034,1429,645,694,488,457
"CAGL0L07986g",612,638,419,322,464,508,603,337,348,239,282,1267,1223
"CAGL0L08052g",818,805,937,618,938,830,823,426,853,477,582,494,390
"CAGL0L08580g",1932,1914,2395,1340,2041,1649,2775,1693,2184,885,949,1349,1373
"CAGL0L09383g",1159,634,681,603,1271,1165,693,754,444,283,312,743,745
"CAGL0L02585g",1119,735,1450,1073,1213,1161,987,760,1073,578,550,280,206
"CAGL0L06182g",1972,1794,2206,1557,1874,1947,2162,1201,1827,1042,1127,3363,3266
"CAGL0L05654g",1476,1201,1352,934,1608,1272,1444,779,1204,551,550,531,479
"CAGL0L13024g",1111,1060,1506,1374,1252,1481,1443,1116,1307,1164,1371,569,570
"CAGL0L10670g",1712,1385,1489,985,1628,1490,1556,875,1197,475,527,997,967
"CAGL0L05412g",541,607,535,506,580,752,651,446,557,304,320,263,273
"CAGL0L08294g",1032,853,957,763,956,934,1016,545,892,388,399,475,325
"CAGL0L06556g",1230,1041,1237,920,1158,1128,1238,694,1143,576,621,822,737
"CAGL0L03069g",674,545,698,532,704,690,767,505,634,324,367,446,395
"CAGL0L10824g",1179,1065,1415,904,1261,1423,1398,890,999,855,938,1138,1181
"CAGL0L10472g",990,1097,897,698,889,967,1298,660,876,424,465,2339,2073
"CAGL0L04246g",4204,3364,5513,3452,4451,3941,4622,2874,4767,1265,1325,1025,887
"CAGL0L01551g",4265,3004,4565,3761,3816,4092,3423,2884,2676,1713,1842,1878,1753
"CAGL0L01485g",2770,2364,3243,2295,3270,3350,3110,2757,2411,1232,1389,1656,1596
"CAGL0L00671g",2373,1648,2901,1900,3674,2703,1759,1415,2048,684,831,370,318
"CAGL0L04598g",1158,1562,442,389,1412,1523,860,477,381,229,265,10180,11174
"CAGL0L04752g",512,416,535,450,429,533,507,376,463,293,357,350,333
"CAGL0L08044r",45,24,26,13,20,16,51,38,624,15,33,37,56
"CAGL0L09251g",111,154,85,73,48,74,106,86,64,22,54,480,439
"CAGL0L07832g",1287,606,1822,1277,1616,1221,1037,987,1241,755,862,117,123
"CAGL0L02365g",2470,2598,3044,1984,2427,2150,2820,1652,2387,908,1129,1146,1201
"CAGL0L05302g",806,675,909,565,884,782,904,530,822,443,491,497,481
"CAGL0L09152g",2097,2001,2412,1443,1916,1671,3083,1754,2010,985,1095,1739,1652
"CAGL0L10978g",2431,1924,3230,2962,2622,3165,2694,2136,2992,1750,1972,211,194
"CAGL0L00891g",4569,4397,5479,4380,4432,4905,5369,3431,4580,2713,2918,3926,3670
"CAGL0L08646g",864,769,947,677,989,787,1035,501,848,325,359,717,678
"CAGL0L04488g",619,544,717,563,671,712,588,415,647,391,459,288,228
"CAGL0L01925g",2627,3378,1953,1223,2855,2757,3268,1282,2256,573,661,9696,9711
"CAGL0L13387r",336,281,501,329,464,467,308,288,10126,251,401,355,1552
"CAGL0L11990g",73,45,50,65,35,56,27,27,11,31,39,456,293
"CAGL0L11814g",2440,2348,2696,1651,2331,2040,2766,1511,2217,697,843,1606,1269
"CAGL0M11286g",441,365,742,548,593,648,495,389,473,216,280,78,68
"CAGL0M01672g",442,395,347,229,267,245,401,236,259,133,145,319,323
"CAGL0M07469g",667,615,685,536,631,601,677,457,483,307,384,665,654
"CAGL0M08690g",534,443,525,316,424,359,524,314,367,226,280,524,538
"CAGL0M10153g",5,9,5,8,8,6,13,6,6,2,7,9,9
"CAGL0M12837g",6567,5769,7765,5811,9456,9788,6044,4519,6393,3164,3501,4173,3257
"CAGL0M09823g",2613,2138,1899,1245,2103,1831,2355,1369,1492,685,641,1511,1346
"CAGL0M01892g",26,18,28,13,14,19,22,15,21,20,21,33,30
"CAGL0J06666g",420,200,722,652,511,621,403,472,539,443,511,116,98
"CAGL0J09834g",489,552,596,453,530,504,612,291,445,272,249,664,625
"CAGL0J10208g",441,362,482,367,402,415,416,291,360,191,220,152,116
"CAGL0J06292g",150,158,162,121,159,179,174,118,168,93,101,157,135
"CAGL0J06138g",457,374,514,327,445,402,475,281,377,211,234,121,114
"CAGL0J10912g",1473,818,2181,1426,1669,1388,1342,1094,1458,736,912,23,28
"CAGL0J04972g",348,230,387,232,309,256,231,153,234,114,157,78,94
"CAGL0J02794g",379,267,413,333,347,473,289,272,205,220,230,284,264
"CAGL0J06160g",1369,1187,1366,1220,1242,1547,1614,1154,1230,924,1037,993,898
"CAGL0J07304g",245,255,203,175,233,255,285,169,174,93,88,704,632
"CAGL0J01089g",371,324,365,358,369,423,404,338,322,213,282,320,276
"CAGL0J01774g",968,995,1290,992,1091,1201,920,630,912,969,1225,1252,1126
"CAGL0J00913g",207,164,212,165,220,190,207,118,171,81,96,83,67
"CAGL0J03124g",2522,2547,3090,2086,2466,2259,3063,2290,2427,1204,1261,875,863
"CAGL0J01067g",631,549,630,474,554,539,673,436,559,329,355,361,329
"CAGL0J10560g",243,229,230,200,236,215,297,163,260,84,103,141,175
"CAGL0J00429g",4163,3366,5572,3756,3072,2844,3810,2992,3392,1541,1782,4000,3814
"CAGL0J10802g",779,397,1247,1425,869,1349,723,985,815,629,775,127,136
"CAGL0J04422g",2042,1844,2504,1398,2163,1884,2259,1467,1800,632,641,1216,1156
"CAGL0J03850g",1498,1017,1753,1417,1747,2114,1609,1290,1792,840,909,972,827
"CAGL0J10296g",467,433,406,236,338,335,593,263,874,143,145,219,160
"CAGL0J03762g",831,674,761,587,701,659,674,532,584,294,284,612,553
"CAGL0J07722g",1034,679,1377,959,1093,989,921,629,1145,749,876,334,380
"CAGL0J05698g",791,500,1217,1004,955,988,831,737,872,699,825,92,102
"CAGL0J02046g",0,0,0,0,0,0,0,0,1,0,0,0,0
"CAGL0J10450g",971,898,775,537,749,679,1043,552,654,343,378,1408,1342
"CAGL0J06088g",85,42,110,78,79,110,75,65,88,62,70,15,13
"CAGL0J11594g",1150,945,1310,937,1089,1176,1292,821,1302,547,575,465,431
"CAGL0J03542g",185,277,173,126,170,197,263,162,162,73,89,398,372
"CAGL0J04466g",1105,1038,1006,863,1266,1254,1202,701,890,454,483,1012,1036
"CAGL0J02002g",694,634,622,412,586,645,653,380,426,298,322,1233,1377
"CAGL0J01155g",1662,1198,2013,1943,1744,2147,1636,1510,1650,1630,2086,1106,1115
"CAGL0J00341g",1129,925,1522,966,1316,1092,889,440,1083,526,531,351,300
"CAGL0J07744g",4501,3153,5480,3743,4670,4313,4278,2974,4649,2299,2195,611,534
"CAGL0J04840g",415,329,665,461,602,622,537,387,428,323,428,411,404
"CAGL0J06688g",904,674,943,709,847,826,975,680,859,332,374,303,248
"CAGL0J01936g",891,840,1232,988,1022,1036,1018,793,1092,660,674,640,603
"CAGL0J08635g",984,917,919,694,996,1046,1104,765,724,444,525,2189,2097
"CAGL0J02640g",1574,1396,1905,1384,1572,1658,1623,980,1632,879,937,591,566
"CAGL0J01045g",2385,1160,3537,2462,2676,2306,1826,1546,2368,1202,1278,54,37
"CAGL0J03388g",550,499,689,567,555,635,601,448,632,349,395,206,177
"CAGL0J04048g",123,95,231,240,170,326,72,91,125,147,205,42,35
"CAGL0J06116g",376,293,464,383,389,408,367,333,363,201,225,160,184
"CAGL0J09636g",848,725,1138,759,826,880,946,605,854,447,451,311,274
"CAGL0K03861g",4343,2505,6448,4475,4970,4411,3936,3224,5015,2504,2976,364,359
"CAGL0K06325g",2367,1991,2358,1611,2522,2493,2172,1217,1799,867,930,2637,2553
"CAGL0K08184g",3218,3147,5768,3680,4620,4471,3241,2206,3126,2303,2162,2785,2602
"CAGL0K08558g",3948,3475,4338,2302,4010,2971,3837,1816,3433,1106,1159,1209,1101
"CAGL0K03487g",2096,2334,2153,1229,1758,1519,2459,1359,1721,662,706,1808,1671
"CAGL0K03399g",1491,1493,1784,1241,1523,1570,1699,983,1352,521,627,1274,1048
"CAGL0K03773g",558,570,603,468,566,560,585,355,494,342,355,264,219
"CAGL0K09834g",2969,2357,3849,3001,2857,2978,3201,2158,2909,1034,1161,833,743
"CAGL0K12694g",16985,15923,19979,12891,17399,16034,18740,11160,15183,7962,8449,13399,12731
"CAGL0K00693g",1198,1103,1004,787,1038,1040,1309,724,1127,473,495,432,352
"CAGL0K02849g",1774,1744,1819,1234,1766,1759,1857,1011,1386,888,974,2890,3021
"CAGL0K04873g",538,356,493,399,312,302,452,310,219,217,222,502,439
"CAGL0D02530g",5301,4568,6833,6640,7395,7996,4275,4243,5862,2349,2535,6894,6336
"CAGL0D06248r",1,1,0,3,1,0,1,4,2,3,2,0,0
"CAGL0D02002g",1450,1029,1680,1362,1466,1578,1384,1007,1463,818,975,492,423
"CAGL0D06160g",1972,1519,2451,1748,1903,1831,2124,1356,2061,991,1142,443,428
"CAGL0D03080g",646,535,664,448,606,572,675,430,584,304,306,320,284
"CAGL0D01276g",1249,1314,777,850,1020,1099,1284,797,679,660,854,2178,2146
"CAGL0D03630g",60,59,110,79,79,70,90,39,81,52,51,73,53
"CAGL0D06490g",215,165,275,243,228,248,178,116,152,129,157,326,246
"CAGL0D06600g",2202,2317,665,531,1519,1441,1621,844,674,487,488,6597,6812
"CAGL0F02651g",3,0,0,0,1,0,1,1,0,0,0,1,4
"CAGL0J02596r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F01705g",8908,6127,12755,9103,9661,9622,9073,6613,10675,5029,5573,467,390
"CAGL0H08888g",389,413,137,121,223,237,330,161,120,43,46,1431,1108
"CAGL0G09108g",2,0,3,1,1,3,1,0,0,1,0,0,1
"CAGL0G06952g",6887,6099,2000,1234,2084,1786,6429,3156,1672,814,842,6710,6132
"CAGL0H03113g",202,189,192,152,237,236,202,159,157,79,77,557,581
"CAGL0J04620g",796,847,957,806,822,1030,1025,919,693,621,723,1107,1077
"CAGL0G09251g",525,369,530,418,467,528,470,418,405,244,268,290,282
"CAGL0H06677g",946,978,1094,865,982,1016,1080,704,844,391,471,1455,1363
"CAGL0G06204r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0H05313g",380,236,490,325,434,424,387,241,358,191,251,205,234
"CAGL0G02981r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0J07392g",1248,943,1474,1046,1291,1133,1218,709,1143,667,745,503,424
"CAGL0I06336g",1666,1185,2797,1871,2073,2038,1863,1303,1807,1145,1341,504,409
"CAGL0G09581g",6535,5679,9269,7382,7671,9559,6960,4956,5955,3548,3918,5597,5332
"CAGL0H07975g",4046,2320,6448,5792,5034,5681,3784,3469,5448,4272,5030,235,199
"CAGL0J04246g",1103,980,988,709,949,851,1012,539,714,449,514,1179,1110
"CAGL0G08041g",6448,4197,9049,8414,8131,9213,5729,5412,7648,3276,3856,276,226
"CAGL0H06523g",1256,1176,1316,969,1157,1231,1413,946,1082,738,824,1011,867
"CAGL0J01265g",1591,1065,2208,1892,1762,1916,1253,1235,1582,990,1261,44,44
"CAGL0G05467g",551,406,502,426,288,335,649,384,482,198,220,322,315
"CAGL0I10747g",4257,2881,2674,2009,3070,2776,3176,2103,2848,1463,1681,2312,1889
"CAGL0H03619g",661,639,334,221,703,653,563,318,231,209,227,831,885
"CAGL0G04455g",11,7,7,4,6,6,10,6,2,2,3,28,21
"CAGL0H02607g",2117,1624,2781,2080,2164,2002,2139,1471,2495,1290,1436,351,292
"CAGL0J09394g",1210,1272,877,565,935,881,1382,692,744,418,429,2312,2217
"CAGL0G07799g",1301,1332,1530,949,1379,1230,1555,833,1227,736,830,945,918
"CAGL0I00330g",508,429,326,194,382,395,92,29,282,228,258,618,561
"CAGL0J06776g",1937,1636,2348,1799,2008,1955,1958,1414,2132,959,963,684,621
"CAGL0F01463g",14356,12836,15650,14013,19377,22782,15020,12137,13615,9258,12749,7981,5175
"CAGL0I10626g",1081,876,1268,893,1226,1099,1018,630,1182,389,409,541,539
"CAGL0J03245g",320,208,346,192,306,218,331,131,279,91,84,108,120
"CAGL0G07689g",898,1236,838,538,858,798,1329,699,659,400,406,1520,1412
"CAGL0F06831g",4483,3926,4993,3305,5232,4842,6038,3572,4365,1923,2171,2257,1438
"CAGL0I06985g",627,485,708,472,686,630,666,409,639,279,373,279,358
"CAGL0F03179g",1462,1186,1727,1154,1518,1371,1465,892,1443,621,616,640,640
"CAGL0M03971g",306,231,322,202,260,268,238,252,211,103,98,239,180
"CAGL0H02959g",7,6,29,23,33,26,13,13,9,8,14,29,40
"CAGL0H02233g",532,514,591,417,604,523,622,376,439,265,311,598,524
"CAGL0H00132g",2,4,1,0,20,69,0,0,1,15,15,6,7
"CAGL0H04213g",1622,1452,2650,1922,2165,2148,1671,1000,1823,706,807,480,407
"CAGL0H08481g",1270,963,1283,1108,1190,1293,1271,942,1081,764,856,1151,1052
"CAGL0H09306g",367,348,448,329,389,375,357,195,341,244,248,460,484
"CAGL0H07667g",311,285,286,253,435,381,377,192,354,155,162,170,153
"CAGL0H03223g",763,742,770,570,689,665,906,475,710,288,358,729,648
"CAGL0H05797g",928,838,1302,886,1028,1098,1115,694,921,670,718,806,810
"CAGL0H07821g",2086,1504,2702,1824,2169,2048,2251,1398,2546,829,948,418,354
"CAGL0H08041g",684,533,728,643,723,833,756,566,724,410,435,503,447
"CAGL0H01111g",86,53,105,62,71,43,90,21,83,15,25,45,26
"CAGL0H03135g",7,1,5,1,5,3,4,1,6,6,5,2,11
"CAGL0H08976g",54655,41829,72683,65053,57702,69621,52936,43198,70335,33954,40231,1314,1312
"CAGL0H08217g",175,157,180,126,252,215,197,88,149,51,64,92,93
"CAGL0H05379g",1919,1487,1931,1510,2100,2086,2111,1476,2065,749,860,2028,1559
"CAGL0H01243g",816,655,895,528,845,727,893,549,727,282,305,428,373
"CAGL0H06611g",947,893,1077,671,1130,1022,1131,614,946,314,352,1236,1103
"CAGL0H07337g",80,67,51,42,91,130,72,37,40,50,71,97,119
"CAGL0H10098g",582,451,786,485,616,529,657,448,611,219,244,165,136
"CAGL0H09416g",1600,1528,1610,965,1483,1297,1852,1146,1114,685,695,1773,1654
"CAGL0H02057g",5903,3696,8858,7736,6789,7356,5339,4922,6704,3665,4576,319,286
"CAGL0H09614g",26,17,22,30,87,65,26,22,14,14,16,30,18
"CAGL0H10604g",6039,4325,7426,5178,6347,6304,5043,3728,5631,2495,2782,899,863
"CAGL0H09944g",591,645,474,316,545,485,428,183,175,197,209,1434,1364
"CAGL0H02585g",1949,1976,681,520,1996,2134,1167,663,235,186,220,9416,8595
"CAGL0H09922g",5,4,2,3,0,2,1,0,0,1,1,4,0
"CAGL0H07051g",1829,1288,2386,1867,1827,1947,1835,1366,2034,1208,1337,310,284
"CAGL0H00913g",54,51,91,56,47,52,25,23,51,2,5,2,1
"CAGL0H01529g",2013,1879,1836,1459,1923,2107,2015,1336,1447,851,1070,3156,3109
"CAGL0H09108g",2880,2456,2866,2095,2651,2666,2666,1856,2282,913,1101,2734,2654
"CAGL0H08580g",845,675,1172,860,950,921,780,553,825,384,402,216,189
"CAGL0H03641g",2285,1976,2588,1868,2789,2813,2431,1271,2089,1514,1698,794,852
"CAGL0H04675g",4380,3707,6297,4313,4960,4491,4801,3355,4980,2792,3233,552,538
"CAGL0H00572g",1287,1463,2640,1914,1697,1616,3286,1796,1473,957,1166,752,530
"CAGL0H03663g",425,420,227,166,194,227,329,197,173,151,149,903,915
"CAGL0H00957g",4830,3458,6752,4881,5266,5205,4879,3073,5418,2957,3249,511,507
"CAGL0H05467r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0H07601g",19,22,28,17,26,32,12,10,20,14,12,171,150
"CAGL0H01177g",1988,1503,855,545,866,773,1618,929,474,207,218,1698,1561
"CAGL0H02783g",3034,2200,3942,2729,3187,2896,2998,1841,3119,1089,1182,602,473
"CAGL0H00825g",308,258,462,315,205,222,226,111,186,168,178,201,171
"CAGL0H09724g",3914,2004,6088,4378,4385,3800,3206,2717,4082,1513,1942,80,82
"CAGL0H10516g",1222,1111,1911,1481,1616,1647,1523,1017,1830,729,752,603,602
"CAGL0H07161g",170,140,220,187,163,158,246,126,262,125,151,51,26
"CAGL0H00462g",57699,40373,83338,69287,64609,73787,64885,46807,74466,37173,43598,1010,1131
